,1,2,3
goose75.jpg,0.021367521367521368,301.3701110448593,"(3.693000555038452, 7056)"
goose76.jpg,0.020006301197227475,239.29718547056663,"(3.9400081634521484, 7056)"
goose77.jpg,0.02265625,256.52020792365073,"(3.7599968910217285, 7056)"
goose78.jpg,0.011273957158962795,289.48484188970076,"(3.748004913330078, 7056)"
goose79.jpg,0.011711584591505574,281.0548518366415,"(3.6960020065307617, 7056)"
goose8.jpg,0.042105263157894736,235.52974510862117,"(3.5940022468566895, 7056)"
goose80.jpg,0.019891816436922,278.10774288733285,"(4.091997861862183, 7056)"
goose81.jpg,0.01614797416324134,286.2228235926827,"(4.151000022888184, 7056)"
goose82.jpg,0.011620977353992848,285.9777039941645,"(4.530003547668457, 7056)"
goose83.jpg,0.00573175391669851,317.00431602749154,"(3.9649910926818848, 7056)"
goose84.jpg,0.009881422924901186,295.90391754632884,"(3.99499773979187, 7056)"
goose85.jpg,0.016293929712460065,229.09761646258565,"(3.874032974243164, 7056)"
goose86.jpg,0.033751205400192864,241.64661884583757,"(4.424006223678589, 7056)"
goose87.jpg,0.09284818067754078,198.78928153338367,"(3.730992555618286, 7056)"
goose88.jpg,0.04455445544554455,217.53343658950857,"(3.774001359939575, 7056)"
goose89.jpg,0.03575870646766169,205.0806776516473,"(3.987006664276123, 7056)"
goose9.jpg,0.020822648476766847,245.41361218181584,"(3.925002098083496, 7056)"
goose90.jpg,0.016652059596844872,294.21604971588965,"(3.667996406555176, 7056)"
goose91.jpg,0.04289544235924933,266.9248020424077,"(3.811001777648926, 7056)"
goose92.jpg,0.052931596091205214,221.95709971884563,"(3.6490018367767334, 7056)"
goose93.jpg,0.036373083917900756,259.22043398319204,"(3.720000982284546, 7056)"
goose94.jpg,0.005302226935312832,323.7491584688836,"(3.5849947929382324, 7056)"
goose95.jpg,0.011333655382557319,312.2349929750034,"(4.607006311416626, 7056)"
goose96.jpg,0.013603309929789368,318.66250726332515,"(3.9140024185180664, 7056)"
goose97.jpg,0.012419503219871205,293.2303024841503,"(4.2190001010894775, 7056)"
goose98.jpg,0.024359379943055995,231.38703810931082,"(3.7909984588623047, 7056)"
goose99.jpg,0.02026618269812462,245.28193628665394,"(3.822995662689209, 7056)"
